generation,individual,accuracy,num_layers,best_accuracy,best_num_layers
3,5,37,10,36,11
3,6,32,11,36,11
3,7,28,10,36,11
3,8,31,11,36,11
3,9,32,8,36,11
3,10,25,9,36,11
3,11,34,11,36,11
3,12,31,10,36,11
3,13,33,6,36,11
3,14,30,11,36,11
3,15,30,11,36,11
3,16,23,11,36,11
3,17,26,11,36,11
3,18,26,11,36,11
3,19,28,11,36,11
3,20,21,12,36,11
3,21,27,6,36,11
3,22,19,4,36,11
3,23,22,4,36,11
3,24,25,5,36,11
3,25,21,6,36,11
3,26,28,11,36,11
3,27,18,3,36,11
3,28,21,5,36,11
3,29,9,5,36,11
3,30,25,3,36,11
3,31,35,3,36,11
3,32,31,4,36,11
3,33,28,5,36,11
3,34,32,5,36,11
3,35,26,4,36,11
3,36,34,3,36,11
3,37,32,3,36,11
3,38,24,3,36,11
3,39,29,4,36,11
3,40,33,16,36,11
3,41,35,3,36,11
3,42,28,5,36,11
3,43,30,3,36,11
3,44,31,11,36,11
3,45,30,5,36,11
3,46,28,5,36,11
3,47,21,6,36,11
3,48,23,8,36,11
3,49,19,8,36,11
4,0,34,11,36,11
4,1,25,10,36,11
4,2,22,10,36,11
4,3,34,10,36,11
4,4,25,11,36,11
4,5,34,10,36,11
4,6,35,10,36,11
4,7,27,9,36,11
4,8,10,9,36,11
4,9,27,10,36,11
4,10,9,6,36,11
4,11,35,7,36,11
4,12,9,6,36,11
4,13,32,7,36,11
4,14,27,5,36,11
4,15,29,4,36,11
4,16,9,4,36,11
4,17,24,5,36,11
4,18,20,4,36,11
4,19,23,5,36,11
4,20,19,3,36,11
4,21,9,4,36,11
4,22,25,7,36,11
4,23,25,11,36,11
4,24,25,11,36,11
4,25,28,11,36,11
4,26,30,11,36,11
4,27,22,3,36,11
4,28,28,12,36,11
4,29,23,11,36,11
4,30,30,12,36,11
4,31,22,4,36,11
4,32,34,5,36,11
4,33,24,5,36,11
4,34,30,11,36,11
4,35,36,4,36,11
4,36,9,5,36,11
4,37,10,11,36,11
4,38,33,12,36,11
4,39,25,5,36,11
4,40,30,11,36,11
4,41,33,4,36,11
4,42,29,5,36,11
4,43,30,9,36,11
4,44,29,11,36,11
4,45,28,9,36,11
4,46,26,8,36,11
4,47,26,8,36,11
4,48,27,10,36,11
4,49,25,8,36,11
5,0,36,11,36,9
5,1,35,10,36,9
5,2,36,10,36,9
5,3,10,9,36,9
5,4,36,11,36,9
5,5,10,11,36,9
5,6,32,4,36,9
5,7,21,9,36,9
5,8,29,9,36,9
5,9,33,10,36,9
5,10,10,6,36,9
5,11,24,6,36,9
5,12,31,7,36,9
5,13,29,4,36,9
5,14,28,4,36,9
5,15,28,4,36,9
5,16,26,6,36,9
5,17,28,6,36,9
5,18,16,4,36,9
5,19,16,11,36,9
5,20,28,7,36,9
5,21,26,5,36,9
5,22,31,4,36,9
5,23,32,4,36,9
5,24,29,6,36,9
5,25,27,6,36,9
5,26,28,3,36,9
5,27,29,3,36,9
5,28,15,4,36,9
5,29,9,3,36,9
5,30,29,6,36,9
5,31,15,4,36,9
5,32,27,5,36,9
5,33,33,4,36,9
5,34,15,4,36,9
5,35,35,6,36,9
5,36,34,5,36,9
5,37,28,5,36,9
5,38,28,7,36,9
5,39,35,11,36,9
5,40,11,6,36,9
5,41,22,4,36,9
5,42,22,4,36,9
5,43,32,5,36,9
5,44,31,9,36,9
5,45,27,5,36,9
5,46,26,5,36,9
5,47,28,18,36,9
5,48,23,18,36,9
5,49,25,8,36,9
6,0,35,9,40,9
6,1,27,11,40,9
6,2,27,6,40,9
6,3,23,11,40,9
6,4,32,10,40,9
6,5,26,6,40,9
6,6,34,6,40,9
6,7,26,6,40,9
6,8,10,5,40,9
6,9,32,5,40,9
6,10,25,3,40,9
6,11,35,9,40,9
6,12,25,7,40,9
6,13,25,7,40,9
6,14,29,9,40,9
6,15,25,6,40,9
6,16,25,3,40,9
6,17,27,6,40,9
6,18,25,7,40,9
6,19,10,9,40,9
6,20,26,5,40,9
6,21,28,6,40,9
6,22,24,10,40,9
6,23,26,5,40,9
6,24,29,5,40,9
6,25,27,3,40,9
6,26,27,3,40,9
6,27,27,5,40,9
6,28,26,3,40,9
6,29,25,3,40,9
6,30,29,9,40,9
6,31,27,7,40,9
6,32,25,9,40,9
6,33,27,5,40,9
6,34,24,6,40,9
6,35,36,4,40,9
6,36,9,4,40,9
6,37,33,3,40,9
6,38,28,8,40,9
6,39,33,5,40,9
6,40,27,5,40,9
6,41,21,5,40,9
6,42,24,6,40,9
6,43,27,5,40,9
6,44,17,7,40,9
6,45,22,5,40,9
6,46,10,8,40,9
6,47,31,9,40,9
6,48,26,4,40,9
6,49,28,9,40,9
7,0,40,9,37,9
7,1,21,4,37,9
7,2,31,6,37,9
7,3,28,7,37,9
7,4,21,4,37,9
7,5,9,4,37,9
7,6,28,4,37,9
7,7,32,4,37,9
7,8,26,6,37,9
7,9,24,7,37,9
7,10,27,3,37,9
7,11,27,7,37,9
7,12,34,3,37,9
7,13,25,4,37,9
7,14,26,3,37,9
7,15,26,3,37,9
7,16,27,4,37,9
7,17,30,9,37,9
7,18,9,3,37,9
7,19,19,3,37,9
7,20,14,6,37,9
7,21,24,6,37,9
7,22,26,6,37,9
7,23,26,4,37,9
7,24,29,3,37,9
7,25,32,5,37,9
7,26,29,4,37,9
7,27,31,8,37,9
7,28,25,6,37,9
7,29,30,5,37,9
7,30,30,4,37,9
7,31,30,8,37,9
7,32,9,10,37,9
7,33,29,7,37,9
7,34,10,5,37,9
7,35,9,8,37,9
7,36,32,8,37,9
7,37,22,10,37,9
7,38,32,5,37,9
7,39,26,8,37,9
7,40,26,12,37,9
7,41,28,6,37,9
7,42,33,6,37,9
7,43,30,9,37,9
7,44,35,9,37,9
7,45,23,10,37,9
7,46,27,8,37,9
7,47,28,9,37,9
7,48,19,9,37,9
7,49,20,10,37,9
8,0,37,9,37,9
8,1,21,4,37,9
8,2,22,5,37,9
8,3,23,6,37,9
8,4,29,4,37,9
8,5,29,4,37,9
8,6,34,7,37,9
8,7,25,5,37,9
8,8,26,4,37,9
8,9,29,3,37,9
8,10,11,3,37,9
8,11,26,3,37,9
8,12,31,3,37,9
8,13,26,7,37,9
8,14,29,4,37,9
8,15,27,8,37,9
8,16,24,4,37,9
8,17,32,7,37,9
8,18,27,4,37,9
8,19,27,4,37,9
8,20,30,3,37,9
8,21,25,10,37,9
8,22,24,4,37,9
8,23,32,5,37,9
8,24,24,3,37,9
8,25,24,8,37,9
8,26,31,4,37,9
8,27,29,6,37,9
8,28,32,5,37,9
8,29,27,3,37,9
8,30,24,4,37,9
8,31,29,4,37,9
8,32,29,4,37,9
8,33,25,4,37,9
8,34,30,7,37,9
8,35,30,5,37,9
8,36,32,4,37,9
8,37,28,5,37,9
8,38,22,5,37,9
8,39,30,3,37,9
8,40,27,4,37,9
8,41,31,4,37,9
8,42,26,5,37,9
8,43,27,5,37,9
8,44,30,4,37,9
8,45,31,5,37,9
8,46,25,7,37,9
8,47,34,6,37,9
8,48,19,4,37,9
8,49,18,5,37,9
9,0,37,9,37,9
9,1,30,8,37,9
9,2,25,4,37,9
9,3,14,4,37,9
9,4,23,5,37,9
9,5,28,4,37,9
9,6,26,3,37,9
9,7,23,3,37,9
9,8,30,4,37,9
9,9,27,3,37,9
9,10,28,3,37,9
9,11,27,3,37,9
9,12,29,5,37,9
9,13,13,3,37,9
9,14,25,10,37,9
9,15,29,5,37,9
9,16,23,4,37,9
9,17,29,5,37,9
9,18,28,3,37,9
9,19,27,4,37,9
9,20,28,4,37,9
9,21,14,5,37,9
9,22,27,5,37,9
9,23,21,3,37,9
9,24,28,5,37,9
9,25,27,10,37,9
9,26,33,4,37,9
9,27,27,4,37,9
9,28,25,6,37,9
9,29,10,4,37,9
9,30,29,5,37,9
9,31,30,10,37,9
9,32,25,5,37,9
9,33,31,5,37,9
9,34,10,4,37,9
9,35,26,5,37,9
9,36,28,6,37,9
9,37,26,5,37,9
9,38,26,4,37,9
9,39,27,10,37,9
9,40,28,4,37,9
9,41,25,3,37,9
9,42,29,3,37,9
9,43,15,4,37,9
9,44,23,4,37,9
9,45,31,4,37,9
9,46,22,5,37,9
9,47,25,4,37,9
9,48,28,6,37,9
9,49,24,4,37,9
10,0,37,9,35,9
10,1,29,4,35,9
10,2,10,5,35,9
10,3,10,3,35,9
10,4,34,3,35,9
10,5,24,4,35,9
10,6,10,3,35,9
10,7,30,8,35,9
10,8,27,3,35,9
10,9,19,3,35,9
10,10,23,4,35,9
10,11,32,3,35,9
10,12,29,5,35,9
10,13,27,3,35,9
10,14,22,3,35,9
10,15,16,5,35,9
10,16,32,4,35,9
10,17,28,3,35,9
10,18,10,3,35,9
10,19,22,5,35,9
10,20,26,5,35,9
10,21,27,3,35,9
10,22,25,3,35,9
10,23,29,3,35,9
10,24,25,6,35,9
10,25,30,4,35,9
10,26,31,5,35,9
10,27,26,3,35,9
10,28,16,3,35,9
10,29,28,5,35,9
10,30,26,3,35,9
10,31,30,4,35,9
10,32,23,4,35,9
10,33,10,3,35,9
10,34,21,3,35,9
10,35,21,3,35,9
10,36,16,3,35,9
10,37,32,3,35,9
10,38,28,4,35,9
10,39,18,4,35,9
10,40,30,4,35,9
10,41,31,4,35,9
10,42,30,4,35,9
10,43,29,6,35,9
10,44,24,5,35,9
10,45,27,5,35,9
10,46,29,4,35,9
10,47,31,5,35,9
10,48,21,5,35,9
10,49,23,5,35,9
11,0,35,9,39,9
11,1,28,4,39,9
11,2,33,3,39,9
11,3,29,4,39,9
11,4,32,3,39,9
11,5,25,4,39,9
11,6,29,4,39,9
11,7,26,3,39,9
11,8,30,3,39,9
11,9,29,3,39,9
11,10,28,3,39,9
11,11,31,3,39,9
11,12,31,4,39,9
11,13,25,4,39,9
11,14,28,4,39,9
11,15,28,3,39,9
11,16,29,3,39,9
11,17,31,4,39,9
11,18,28,4,39,9
11,19,27,3,39,9
11,20,9,4,39,9
11,21,20,3,39,9
11,22,28,4,39,9
11,23,26,3,39,9
11,24,26,3,39,9
11,25,26,3,39,9
11,26,26,3,39,9
11,27,27,4,39,9
11,28,28,3,39,9
11,29,30,3,39,9
11,30,23,3,39,9
11,31,31,4,39,9
11,32,30,3,39,9
11,33,26,4,39,9
11,34,30,3,39,9
11,35,28,3,39,9
11,36,25,3,39,9
11,37,28,4,39,9
11,38,28,6,39,9
11,39,30,6,39,9
11,40,30,3,39,9
11,41,27,4,39,9
11,42,17,3,39,9
11,43,25,3,39,9
11,44,25,6,39,9
11,45,28,5,39,9
11,46,25,4,39,9
11,47,27,4,39,9
11,48,28,4,39,9
11,49,17,5,39,9
12,0,37,9,40,10
12,1,37,9,40,10
12,2,36,9,40,10
12,3,25,4,40,10
12,4,27,3,40,10
12,5,31,3,40,10
12,6,25,3,40,10
12,7,25,3,40,10
12,8,33,3,40,10
12,9,23,3,40,10
12,10,29,3,40,10
12,11,29,4,40,10
12,12,32,3,40,10
12,13,28,4,40,10
12,14,24,3,40,10
12,15,29,3,40,10
12,16,30,3,40,10
12,17,25,5,40,10
12,18,9,3,40,10
12,19,28,3,40,10
12,20,28,3,40,10
12,21,23,3,40,10
12,22,29,3,40,10
12,23,27,4,40,10
12,24,29,3,40,10
12,25,28,3,40,10
12,26,20,3,40,10
12,27,23,3,40,10
12,28,17,4,40,10
12,29,31,5,40,10
12,30,26,3,40,10
12,31,39,3,40,10
12,32,26,5,40,10
12,33,26,3,40,10
12,34,27,5,40,10
12,35,33,3,40,10
12,36,26,3,40,10
12,37,30,3,40,10
12,38,25,3,40,10
12,39,27,3,40,10
12,40,30,4,40,10
12,41,27,3,40,10
12,42,31,4,40,10
12,43,20,5,40,10
12,44,23,4,40,10
12,45,29,4,40,10
12,46,31,3,40,10
12,47,14,4,40,10
12,48,30,4,40,10
12,49,25,5,40,10
13,0,34,10,42,10
13,1,28,4,42,10
13,2,30,10,42,10
13,3,36,9,42,10
13,4,36,5,42,10
13,5,31,4,42,10
13,6,27,4,42,10
13,7,29,3,42,10
13,8,29,3,42,10
13,9,28,3,42,10
13,10,31,3,42,10
13,11,23,3,42,10
13,12,28,4,42,10
13,13,9,3,42,10
13,14,29,3,42,10
13,15,26,4,42,10
13,16,27,5,42,10
13,17,28,3,42,10
13,18,29,3,42,10
13,19,31,3,42,10
13,20,31,3,42,10
13,21,30,3,42,10
13,22,23,4,42,10
13,23,28,5,42,10
13,24,24,4,42,10
13,25,26,4,42,10
13,26,24,3,42,10
13,27,25,3,42,10
13,28,23,3,42,10
13,29,30,9,42,10
13,30,27,9,42,10
13,31,28,3,42,10
13,32,31,3,42,10
13,33,40,3,42,10
13,34,30,3,42,10
13,35,29,5,42,10
13,36,24,3,42,10
13,37,32,4,42,10
13,38,30,4,42,10
13,39,31,3,42,10
13,40,25,4,42,10
13,41,28,3,42,10
13,42,32,3,42,10
13,43,16,4,42,10
13,44,33,4,42,10
13,45,23,3,42,10
13,46,29,3,42,10
13,47,29,4,42,10
13,48,29,4,42,10
13,49,20,4,42,10
14,0,39,10,40,10
14,1,42,10,40,10
14,2,29,10,40,10
14,3,38,9,40,10
14,4,33,6,40,10
14,5,28,3,40,10
14,6,32,4,40,10
14,7,9,4,40,10
14,8,29,4,40,10
14,9,31,4,40,10
14,10,27,4,40,10
14,11,26,3,40,10
14,12,33,3,40,10
14,13,27,3,40,10
14,14,31,4,40,10
14,15,29,4,40,10
14,16,9,3,40,10
14,17,10,3,40,10
14,18,28,3,40,10
14,19,28,3,40,10
14,20,12,4,40,10
14,21,28,3,40,10
14,22,32,3,40,10
14,23,27,3,40,10
14,24,27,3,40,10
14,25,26,3,40,10
14,26,22,4,40,10
14,27,30,3,40,10
14,28,15,5,40,10
14,29,31,4,40,10
14,30,24,4,40,10
14,31,24,5,40,10
14,32,30,3,40,10
14,33,24,3,40,10
14,34,37,4,40,10
14,35,33,3,40,10
14,36,30,9,40,10
14,37,9,3,40,10
14,38,29,3,40,10
14,39,31,5,40,10
14,40,29,3,40,10
14,41,23,3,40,10
14,42,22,3,40,10
14,43,27,3,40,10
14,44,23,4,40,10
14,45,26,4,40,10
14,46,29,5,40,10
14,47,24,5,40,10
14,48,26,5,40,10
14,49,32,5,40,10
15,0,38,10,40,10
15,1,39,10,40,10
15,2,10,10,40,10
15,3,32,9,40,10
15,4,29,6,40,10
15,5,34,4,40,10
15,6,31,5,40,10
15,7,21,3,40,10
15,8,20,4,40,10
15,9,32,5,40,10
15,10,31,4,40,10
15,11,21,4,40,10
15,12,29,4,40,10
15,13,26,3,40,10
15,14,19,4,40,10
15,15,30,3,40,10
15,16,32,4,40,10
15,17,25,4,40,10
15,18,21,4,40,10
15,19,29,3,40,10
15,20,19,4,40,10
15,21,17,3,40,10
15,22,30,4,40,10
15,23,31,4,40,10
15,24,25,4,40,10
15,25,20,4,40,10
15,26,25,3,40,10
15,27,30,3,40,10
15,28,28,3,40,10
15,29,22,4,40,10
15,30,16,3,40,10
15,31,31,3,40,10
15,32,40,3,40,10
15,33,33,6,40,10
15,34,36,5,40,10
15,35,24,5,40,10
15,36,26,4,40,10
15,37,9,4,40,10
15,38,19,5,40,10
15,39,22,4,40,10
15,40,30,4,40,10
15,41,28,5,40,10
15,42,30,5,40,10
15,43,29,4,40,10
15,44,21,5,40,10
15,45,29,5,40,10
15,46,32,4,40,10
15,47,23,4,40,10
15,48,20,4,40,10
15,49,17,5,40,10
16,0,39,10,40,9
16,1,32,10,40,9
16,2,29,8,40,9
16,3,27,8,40,9
16,4,39,3,40,9
16,5,34,3,40,9
16,6,28,6,40,9
16,7,29,3,40,9
16,8,32,3,40,9
16,9,32,5,40,9
16,10,32,3,40,9
16,11,26,4,40,9
16,12,34,6,40,9
16,13,29,3,40,9
16,14,30,3,40,9
16,15,26,4,40,9
16,16,32,4,40,9
16,17,25,3,40,9
16,18,18,4,40,9
16,19,28,3,40,9
16,20,27,4,40,9
16,21,30,6,40,9
16,22,25,3,40,9
16,23,29,3,40,9
16,24,30,6,40,9
16,25,31,10,40,9
16,26,27,4,40,9
16,27,30,4,40,9
16,28,26,4,40,9
16,29,33,3,40,9
16,30,27,3,40,9
16,31,20,5,40,9
16,32,40,3,40,9
16,33,30,5,40,9
16,34,38,5,40,9
16,35,33,10,40,9
16,36,19,3,40,9
16,37,30,4,40,9
16,38,33,4,40,9
16,39,30,3,40,9
16,40,30,4,40,9
16,41,26,4,40,9
16,42,34,4,40,9
16,43,28,3,40,9
16,44,29,3,40,9
16,45,29,3,40,9
16,46,32,3,40,9
16,47,29,4,40,9
16,48,20,5,40,9
16,49,25,5,40,9
17,0,36,9,41,9
17,1,32,9,41,9
17,2,28,10,41,9
17,3,39,9,41,9
17,4,40,3,41,9
17,5,32,3,41,9
17,6,32,3,41,9
17,7,27,5,41,9
17,8,24,3,41,9
17,9,31,5,41,9
17,10,24,7,41,9
17,11,27,3,41,9
17,12,30,3,41,9
17,13,23,3,41,9
17,14,28,4,41,9
17,15,28,3,41,9
17,16,28,3,41,9
17,17,25,3,41,9
17,18,29,3,41,9
17,19,25,4,41,9
17,20,30,3,41,9
17,21,27,3,41,9
17,22,25,4,41,9
17,23,29,3,41,9
17,24,31,4,41,9
17,25,32,4,41,9
17,26,18,3,41,9
17,27,27,3,41,9
17,28,29,3,41,9
17,29,28,3,41,9
17,30,31,3,41,9
17,31,23,4,41,9
17,32,26,4,41,9
17,33,31,3,41,9
17,34,35,4,41,9
17,35,32,5,41,9
17,36,33,3,41,9
17,37,32,3,41,9
17,38,25,4,41,9
17,39,27,5,41,9
17,40,26,5,41,9
17,41,29,4,41,9
17,42,27,3,41,9
17,43,32,3,41,9
17,44,30,3,41,9
17,45,30,4,41,9
17,46,29,4,41,9
17,47,29,5,41,9
17,48,31,4,41,9
17,49,29,7,41,9
18,0,37,9,40,9
18,1,33,9,40,9
18,2,29,9,40,9
18,3,41,3,40,9
18,4,21,3,40,9
18,5,36,3,40,9
18,6,29,3,40,9
18,7,36,4,40,9
18,8,32,3,40,9
18,9,33,4,40,9
18,10,31,3,40,9
18,11,30,3,40,9
18,12,31,3,40,9
18,13,21,3,40,9
18,14,28,3,40,9
18,15,26,5,40,9
18,16,32,4,40,9
18,17,30,3,40,9
18,18,29,5,40,9
18,19,28,3,40,9
18,20,32,3,40,9
18,21,22,5,40,9
18,22,29,7,40,9
18,23,28,7,40,9
18,24,28,4,40,9
18,25,27,4,40,9
18,26,26,4,40,9
18,27,31,3,40,9
18,28,28,3,40,9
18,29,23,4,40,9
18,30,24,5,40,9
18,31,30,3,40,9
18,32,36,3,40,9
18,33,37,3,40,9
18,34,15,3,40,9
18,35,34,4,40,9
18,36,27,3,40,9
18,37,33,3,40,9
18,38,26,3,40,9
18,39,33,3,40,9
18,40,31,4,40,9
18,41,31,5,40,9
18,42,33,3,40,9
18,43,22,4,40,9
18,44,32,3,40,9
18,45,34,3,40,9
18,46,30,4,40,9
18,47,29,4,40,9
18,48,31,4,40,9
18,49,26,7,40,9
19,0,40,9,41,8
19,1,25,4,41,8
19,2,30,4,41,8
19,3,32,4,41,8
19,4,26,3,41,8
19,5,16,3,41,8
19,6,31,4,41,8
19,7,16,4,41,8
19,8,27,3,41,8
19,9,17,4,41,8
19,10,33,4,41,8
19,11,34,4,41,8
19,12,31,3,41,8
19,13,30,4,41,8
19,14,25,4,41,8
19,15,25,4,41,8
19,16,31,3,41,8
19,17,11,3,41,8
19,18,34,4,41,8
19,19,33,3,41,8
19,20,30,3,41,8
19,21,33,3,41,8
19,22,28,5,41,8
19,23,37,3,41,8
19,24,26,3,41,8
19,25,17,4,41,8
19,26,30,4,41,8
19,27,19,3,41,8
19,28,28,4,41,8
19,29,26,4,41,8
19,30,10,4,41,8
19,31,21,3,41,8
19,32,32,3,41,8
19,33,15,3,41,8
19,34,34,4,41,8
19,35,33,3,41,8
19,36,36,3,41,8
19,37,9,5,41,8
19,38,29,4,41,8
19,39,24,4,41,8
19,40,22,5,41,8
19,41,18,5,41,8
19,42,27,5,41,8
19,43,29,7,41,8
19,44,32,5,41,8
19,45,31,5,41,8
19,46,27,7,41,8
19,47,29,7,41,8
19,48,34,5,41,8
19,49,27,5,41,8
20,0,40,8,38,8
20,1,41,9,38,8
20,2,34,4,38,8
20,3,31,6,38,8
20,4,26,4,38,8
20,5,36,3,38,8
20,6,33,3,38,8
20,7,29,4,38,8
20,8,33,4,38,8
20,9,28,3,38,8
20,10,30,3,38,8
20,11,27,4,38,8
20,12,26,3,38,8
20,13,35,4,38,8
20,14,29,3,38,8
20,15,30,4,38,8
20,16,28,4,38,8
20,17,20,5,38,8
20,18,31,4,38,8
20,19,31,5,38,8
20,20,9,4,38,8
20,21,25,4,38,8
20,22,27,3,38,8
20,23,9,4,38,8
20,24,34,4,38,8
20,25,26,4,38,8
20,26,29,4,38,8
20,27,10,4,38,8
20,28,25,4,38,8
20,29,27,4,38,8
20,30,10,4,38,8
20,31,10,4,38,8
20,32,10,4,38,8
20,33,33,4,38,8
20,34,31,4,38,8
20,35,18,5,38,8
20,36,26,3,38,8
20,37,32,3,38,8
20,38,30,5,38,8
20,39,28,4,38,8
20,40,33,4,38,8
20,41,16,4,38,8
20,42,24,4,38,8
20,43,37,3,38,8
20,44,29,5,38,8
20,45,30,5,38,8
20,46,9,3,38,8
20,47,22,3,38,8
20,48,29,5,38,8
20,49,30,3,38,8
21,0,38,8,38,8
21,1,37,6,38,8
21,2,32,9,38,8
21,3,9,9,38,8
21,4,38,10,38,8
21,5,30,4,38,8
21,6,29,6,38,8
21,7,30,5,38,8
21,8,30,5,38,8
21,9,33,4,38,8
21,10,33,3,38,8
21,11,33,3,38,8
21,12,22,3,38,8
21,13,16,3,38,8
21,14,27,3,38,8
21,15,32,4,38,8
21,16,22,3,38,8
21,17,26,3,38,8
21,18,9,4,38,8
21,19,28,4,38,8
21,20,10,3,38,8
21,21,31,4,38,8
21,22,31,3,38,8
21,23,20,4,38,8
21,24,31,3,38,8
21,25,33,5,38,8
21,26,34,5,38,8
21,27,26,5,38,8
21,28,27,4,38,8
21,29,33,3,38,8
21,30,31,3,38,8
21,31,38,4,38,8
21,32,36,5,38,8
21,33,31,4,38,8
21,34,35,3,38,8
21,35,30,4,38,8
21,36,30,4,38,8
21,37,10,5,38,8
21,38,30,5,38,8
21,39,9,5,38,8
21,40,28,5,38,8
21,41,31,4,38,8
21,42,35,4,38,8
21,43,30,4,38,8
21,44,9,6,38,8
21,45,29,3,38,8
21,46,29,5,38,8
21,47,24,5,38,8
21,48,10,6,38,8
21,49,24,5,38,8
22,0,38,8,40,8
22,1,21,3,40,8
22,2,31,10,40,8
22,3,35,6,40,8
22,4,30,6,40,8
22,5,32,4,40,8
22,6,33,6,40,8
22,7,37,6,40,8
22,8,30,3,40,8
22,9,33,6,40,8
22,10,34,4,40,8
22,11,27,4,40,8
22,12,27,3,40,8
22,13,29,3,40,8
22,14,26,4,40,8
22,15,28,4,40,8
22,16,34,5,40,8
22,17,29,3,40,8
22,18,31,6,40,8
22,19,30,3,40,8
22,20,30,5,40,8
22,21,29,4,40,8
22,22,35,3,40,8
22,23,30,4,40,8
22,24,32,5,40,8
22,25,38,4,40,8
22,26,31,4,40,8
22,27,34,6,40,8
22,28,27,3,40,8
22,29,24,3,40,8
22,30,33,3,40,8
22,31,26,3,40,8
22,32,36,3,40,8
22,33,36,3,40,8
22,34,32,3,40,8
22,35,37,3,40,8
22,36,36,3,40,8
22,37,36,4,40,8
22,38,28,3,40,8
22,39,9,5,40,8
22,40,25,3,40,8
22,41,30,4,40,8
22,42,29,7,40,8
22,43,29,3,40,8
22,44,29,4,40,8
22,45,30,4,40,8
22,46,11,4,40,8
22,47,30,7,40,8
22,48,31,5,40,8
22,49,26,5,40,8
23,0,40,8,38,8
23,1,9,4,38,8
23,2,32,4,38,8
23,3,35,3,38,8
23,4,36,6,38,8
23,5,38,3,38,8
23,6,22,3,38,8
23,7,10,10,38,8
23,8,17,3,38,8
23,9,29,4,38,8
23,10,18,5,38,8
