generation,individual,accuracy,num_layers,best_accuracy,best_num_layers
2,1,72,8,95,8
2,2,90,7,95,8
2,3,52,8,95,8
2,4,11,4,95,8
2,5,11,8,95,8
2,6,79,5,95,8
2,7,80,4,95,8
2,8,90,4,95,8
2,9,91,5,95,8
2,10,72,6,95,8
2,11,11,4,95,8
2,12,88,6,95,8
2,13,9,6,95,8
2,14,11,4,95,8
2,15,76,3,95,8
2,16,72,3,95,8
2,17,9,8,95,8
2,18,94,3,95,8
2,19,93,6,95,8
2,20,11,3,95,8
2,21,70,4,95,8
2,22,68,3,95,8
2,23,11,4,95,8
2,24,70,4,95,8
2,25,63,3,95,8
2,26,11,4,95,8
2,27,82,4,95,8
2,28,81,4,95,8
2,29,11,5,95,8
2,30,94,4,95,8
2,31,91,4,95,8
2,32,92,4,95,8
2,33,67,5,95,8
2,34,72,5,95,8
2,35,64,5,95,8
2,36,72,5,95,8
2,37,10,5,95,8
2,38,10,7,95,8
2,39,92,5,95,8
2,40,81,8,95,8
2,41,11,5,95,8
2,42,88,5,95,8
2,43,93,5,95,8
2,44,93,5,95,8
2,45,11,5,95,8
2,46,67,7,95,8
2,47,10,11,95,8
2,48,77,5,95,8
2,49,11,5,95,8
3,0,95,8,94,8
3,1,79,4,94,8
3,2,74,4,94,8
3,3,9,5,94,8
3,4,74,5,94,8
3,5,72,3,94,8
3,6,10,8,94,8
3,7,68,4,94,8
3,8,56,5,94,8
3,9,67,3,94,8
3,10,79,8,94,8
3,11,52,8,94,8
3,12,70,8,94,8
3,13,93,6,94,8
3,14,10,5,94,8
3,15,76,8,94,8
3,16,9,8,94,8
3,17,89,6,94,8
3,18,86,6,94,8
3,19,11,6,94,8
3,20,9,6,94,8
3,21,9,5,94,8
3,22,9,5,94,8
3,23,9,6,94,8
3,24,10,6,94,8
3,25,10,6,94,8
3,26,10,6,94,8
3,27,12,6,94,8
3,28,65,6,94,8
3,29,9,6,94,8
3,30,70,6,94,8
3,31,11,5,94,8
3,32,80,7,94,8
3,33,71,8,94,8
3,34,90,5,94,8
3,35,89,7,94,8
3,36,8,7,94,8
3,37,92,6,94,8
3,38,72,5,94,8
3,39,91,7,94,8
3,40,67,5,94,8
3,41,11,8,94,8
3,42,72,8,94,8
3,43,11,8,94,8
3,44,11,5,94,8
3,45,71,8,94,8
3,46,71,5,94,8
3,47,88,5,94,8
3,48,89,8,94,8
3,49,89,8,94,8
4,0,94,8,95,8
4,1,31,8,95,8
4,2,78,3,95,8
4,3,92,3,95,8
4,4,28,8,95,8
4,5,85,3,95,8
4,6,91,3,95,8
4,7,25,8,95,8
4,8,90,3,95,8
4,9,45,3,95,8
4,10,90,3,95,8
4,11,9,3,95,8
4,12,21,8,95,8
4,13,86,4,95,8
4,14,10,8,95,8
4,15,85,3,95,8
4,16,85,4,95,8
4,17,81,4,95,8
4,18,35,4,95,8
4,19,10,3,95,8
4,20,10,8,95,8
4,21,10,8,95,8
4,22,86,8,95,8
4,23,86,8,95,8
4,24,10,8,95,8
4,25,10,5,95,8
4,26,65,5,95,8
4,27,8,6,95,8
4,28,21,6,95,8
4,29,42,6,95,8
4,30,33,6,95,8
4,31,19,6,95,8
4,32,85,6,95,8
4,33,35,6,95,8
4,34,29,6,95,8
4,35,66,9,95,8
4,36,91,6,95,8
4,37,9,6,95,8
4,38,89,9,95,8
4,39,53,10,95,8
4,40,90,6,95,8
4,41,84,10,95,8
4,42,87,10,95,8
4,43,67,10,95,8
4,44,66,10,95,8
4,45,84,5,95,8
4,46,10,10,95,8
4,47,86,9,95,8
4,48,26,10,95,8
4,49,11,10,95,8
5,0,95,8,95,7
5,1,53,12,95,7
5,2,54,12,95,7
5,3,65,6,95,7
5,4,63,6,95,7
5,5,74,6,95,7
5,6,61,4,95,7
5,7,58,4,95,7
5,8,68,4,95,7
5,9,10,4,95,7
5,10,9,4,95,7
5,11,11,4,95,7
5,12,86,5,95,7
5,13,74,5,95,7
5,14,11,6,95,7
5,15,92,6,95,7
5,16,10,6,95,7
5,17,10,6,95,7
5,18,10,6,95,7
5,19,86,6,95,7
5,20,11,4,95,7
5,21,61,4,95,7
5,22,94,4,95,7
5,23,9,4,95,7
5,24,80,4,95,7
5,25,82,4,95,7
5,26,86,6,95,7
5,27,91,4,95,7
5,28,86,4,95,7
5,29,87,4,95,7
5,30,58,6,95,7
5,31,94,6,95,7
5,32,55,4,95,7
5,33,61,4,95,7
5,34,62,7,95,7
5,35,76,7,95,7
5,36,47,8,95,7
5,37,63,8,95,7
5,38,89,7,95,7
5,39,10,8,95,7
5,40,10,7,95,7
5,41,10,8,95,7
5,42,58,8,95,7
5,43,78,8,95,7
5,44,10,11,95,7
5,45,10,7,95,7
5,46,76,7,95,7
5,47,9,8,95,7
5,48,11,7,95,7
5,49,86,7,95,7
6,0,94,7,95,8
6,1,92,8,95,8
6,2,92,7,95,8
6,3,88,7,95,8
6,4,45,7,95,8
6,5,92,7,95,8
6,6,36,7,95,8
6,7,94,7,95,8
6,8,10,7,95,8
6,9,9,7,95,8
6,10,91,7,95,8
6,11,29,7,95,8
6,12,95,7,95,8
6,13,92,7,95,8
6,14,11,7,95,8
6,15,94,7,95,8
6,16,11,7,95,8
6,17,92,7,95,8
6,18,91,7,95,8
6,19,11,7,95,8
6,20,9,7,95,8
6,21,34,7,95,8
6,22,21,7,95,8
6,23,41,7,95,8
6,24,10,7,95,8
6,25,9,7,95,8
6,26,42,7,95,8
6,27,9,9,95,8
6,28,37,9,95,8
6,29,38,9,95,8
6,30,92,9,95,8
6,31,93,9,95,8
6,32,88,9,95,8
6,33,34,9,95,8
6,34,94,9,95,8
6,35,94,9,95,8
6,36,93,9,95,8
6,37,94,9,95,8
6,38,32,12,95,8
6,39,49,12,95,8
6,40,92,12,95,8
6,41,94,12,95,8
6,42,9,7,95,8
6,43,9,7,95,8
6,44,52,12,95,8
6,45,91,12,95,8
6,46,91,12,95,8
6,47,9,12,95,8
6,48,94,12,95,8
6,49,93,7,95,8
7,0,94,8,94,8
7,1,92,8,94,8
7,2,87,7,94,8
7,3,92,8,94,8
7,4,93,8,94,8
7,5,92,8,94,8
7,6,10,8,94,8
7,7,94,9,94,8
7,8,87,8,94,8
7,9,95,8,94,8
7,10,94,8,94,8
7,11,94,9,94,8
7,12,93,8,94,8
7,13,85,8,94,8
7,14,92,8,94,8
7,15,93,9,94,8
7,16,85,9,94,8
7,17,86,9,94,8
7,18,86,9,94,8
7,19,85,9,94,8
7,20,9,6,94,8
7,21,85,10,94,8
7,22,86,10,94,8
7,23,86,6,94,8
7,24,87,3,94,8
7,25,88,3,94,8
7,26,10,3,94,8
7,27,10,3,94,8
7,28,82,3,94,8
7,29,83,3,94,8
7,30,76,3,94,8
7,31,85,3,94,8
7,32,86,3,94,8
7,33,92,3,94,8
7,34,93,3,94,8
7,35,93,3,94,8
7,36,9,3,94,8
7,37,95,3,94,8
7,38,92,3,94,8
7,39,92,3,94,8
7,40,93,3,94,8
7,41,92,3,94,8
7,42,86,7,94,8
7,43,85,7,94,8
7,44,86,7,94,8
7,45,86,7,94,8
7,46,87,6,94,8
7,47,86,6,94,8
7,48,84,7,94,8
7,49,86,7,94,8
8,0,94,8,93,8
8,1,8,8,93,8
8,2,11,8,93,8
8,3,58,8,93,8
8,4,9,5,93,8
8,5,9,8,93,8
8,6,66,8,93,8
8,7,11,8,93,8
8,8,90,8,93,8
8,9,11,5,93,8
8,10,10,5,93,8
8,11,9,5,93,8
8,12,90,8,93,8
8,13,9,5,93,8
8,14,9,10,93,8
8,15,10,5,93,8
8,16,90,8,93,8
8,17,9,8,93,8
8,18,90,4,93,8
8,19,89,8,93,8
8,20,92,4,93,8
8,21,89,4,93,8
8,22,88,8,93,8
8,23,90,4,93,8
8,24,90,4,93,8
8,25,79,4,93,8
8,26,74,10,93,8
8,27,63,10,93,8
8,28,72,8,93,8
8,29,88,10,93,8
8,30,73,10,93,8
8,31,9,10,93,8
8,32,8,10,93,8
8,33,89,10,93,8
8,34,86,10,93,8
8,35,10,10,93,8
8,36,10,10,93,8
8,37,9,10,93,8
8,38,10,10,93,8
8,39,54,10,93,8
8,40,9,10,93,8
8,41,89,10,93,8
8,42,74,10,93,8
8,43,9,10,93,8
8,44,9,10,93,8
8,45,10,10,93,8
8,46,10,10,93,8
8,47,91,10,93,8
8,48,9,10,93,8
8,49,91,10,93,8
9,0,93,8,95,7
9,1,11,5,95,7
9,2,80,5,95,7
9,3,74,5,95,7
9,4,75,5,95,7
9,5,76,6,95,7
9,6,76,5,95,7
9,7,73,9,95,7
9,8,76,9,95,7
9,9,77,5,95,7
9,10,11,5,95,7
9,11,89,5,95,7
9,12,89,5,95,7
9,13,79,5,95,7
9,14,65,5,95,7
9,15,10,5,95,7
9,16,74,9,95,7
9,17,10,5,95,7
9,18,9,5,95,7
9,19,11,5,95,7
9,20,80,5,95,7
9,21,11,5,95,7
9,22,11,5,95,7
9,23,11,5,95,7
9,24,10,5,95,7
9,25,77,5,95,7
9,26,9,5,95,7
9,27,11,9,95,7
9,28,11,5,95,7
9,29,75,9,95,7
9,30,8,9,95,7
9,31,89,12,95,7
9,32,75,7,95,7
9,33,10,7,95,7
9,34,10,12,95,7
9,35,77,12,95,7
9,36,77,7,95,7
9,37,76,12,95,7
9,38,75,12,95,7
9,39,75,7,95,7
9,40,80,7,95,7
9,41,90,13,95,7
9,42,90,7,95,7
9,43,75,7,95,7
9,44,70,13,95,7
9,45,87,12,95,7
9,46,91,13,95,7
9,47,10,13,95,7
9,48,9,12,95,7
9,49,10,7,95,7
10,0,93,7,95,7
10,1,95,7,95,7
10,2,90,8,95,7
10,3,90,7,95,7
10,4,87,7,95,7
10,5,10,7,95,7
10,6,81,7,95,7
10,7,86,7,95,7
10,8,91,7,95,7
10,9,9,7,95,7
10,10,11,7,95,7
10,11,10,7,95,7
10,12,11,7,95,7
10,13,9,7,95,7
10,14,11,11,95,7
10,15,11,6,95,7
10,16,83,6,95,7
10,17,90,6,95,7
10,18,10,5,95,7
10,19,11,5,95,7
10,20,10,5,95,7
10,21,8,5,95,7
10,22,8,12,95,7
10,23,9,12,95,7
10,24,10,7,95,7
10,25,11,12,95,7
10,26,11,12,95,7
10,27,11,12,95,7
10,28,76,12,95,7
10,29,10,12,95,7
10,30,78,12,95,7
10,31,94,12,95,7
10,32,90,15,95,7
10,33,11,12,95,7
10,34,90,12,95,7
10,35,89,12,95,7
10,36,80,7,95,7
10,37,88,12,95,7
10,38,85,12,95,7
10,39,75,7,95,7
10,40,11,12,95,7
10,41,9,12,95,7
10,42,11,12,95,7
10,43,90,12,95,7
10,44,11,7,95,7
10,45,10,12,95,7
10,46,9,12,95,7
10,47,77,7,95,7
10,48,10,7,95,7
10,49,10,7,95,7
11,0,95,7,95,7
11,1,92,11,95,7
11,2,9,11,95,7
11,3,92,11,95,7
11,4,16,11,95,7
11,5,92,11,95,7
11,6,90,9,95,7
11,7,10,11,95,7
11,8,93,11,95,7
11,9,91,11,95,7
11,10,10,11,95,7
11,11,10,11,95,7
11,12,94,11,95,7
11,13,94,6,95,7
11,14,92,11,95,7
11,15,11,11,95,7
11,16,46,6,95,7
11,17,29,9,95,7
11,18,91,11,95,7
11,19,10,6,95,7
11,20,10,6,95,7
11,21,9,11,95,7
11,22,9,8,95,7
11,23,11,7,95,7
11,24,11,7,95,7
11,25,10,7,95,7
11,26,11,7,95,7
11,27,10,7,95,7
11,28,11,7,95,7
11,29,11,7,95,7
11,30,10,7,95,7
11,31,92,9,95,7
11,32,10,9,95,7
11,33,94,9,95,7
11,34,93,9,95,7
11,35,93,9,95,7
11,36,93,9,95,7
11,37,94,18,95,7
11,38,93,10,95,7
11,39,36,9,95,7
11,40,94,9,95,7
11,41,30,10,95,7
11,42,94,10,95,7
11,43,94,18,95,7
11,44,91,18,95,7
11,45,87,18,95,7
11,46,40,10,95,7
11,47,39,10,95,7
11,48,27,10,95,7
11,49,9,10,95,7
12,0,95,7,95,7
12,1,11,9,95,7
12,2,92,9,95,7
12,3,11,9,95,7
12,4,92,9,95,7
12,5,11,9,95,7
12,6,9,8,95,7
12,7,9,12,95,7
12,8,10,12,95,7
12,9,9,12,95,7
12,10,11,12,95,7
12,11,93,12,95,7
12,12,45,14,95,7
12,13,11,12,95,7
12,14,10,12,95,7
12,15,37,12,95,7
12,16,11,12,95,7
12,17,9,12,95,7
12,18,10,12,95,7
12,19,11,12,95,7
12,20,10,12,95,7
12,21,10,11,95,7
12,22,11,11,95,7
12,23,87,11,95,7
12,24,41,11,95,7
12,25,33,10,95,7
12,26,37,12,95,7
12,27,45,11,95,7
12,28,44,11,95,7
12,29,36,11,95,7
12,30,30,11,95,7
12,31,31,11,95,7
12,32,10,10,95,7
12,33,10,10,95,7
12,34,9,12,95,7
12,35,10,13,95,7
12,36,32,11,95,7
12,37,10,11,95,7
12,38,11,11,95,7
12,39,91,10,95,7
12,40,35,11,95,7
12,41,28,11,95,7
12,42,41,12,95,7
12,43,10,12,95,7
12,44,11,12,95,7
12,45,10,10,95,7
12,46,93,11,95,7
12,47,10,13,95,7
12,48,11,12,95,7
12,49,11,11,95,7
13,0,95,7,95,7
13,1,91,7,95,7
13,2,11,7,95,7
13,3,10,7,95,7
13,4,10,7,95,7
13,5,10,7,95,7
13,6,11,8,95,7
13,7,90,8,95,7
13,8,84,9,95,7
13,9,11,9,95,7
13,10,80,9,95,7
13,11,92,9,95,7
13,12,11,9,95,7
13,13,11,9,95,7
13,14,9,22,95,7
13,15,9,9,95,7
13,16,11,8,95,7
13,17,11,9,95,7
13,18,11,9,95,7
13,19,11,9,95,7
13,20,11,22,95,7
13,21,10,9,95,7
13,22,10,11,95,7
13,23,11,9,95,7
13,24,11,9,95,7
13,25,10,9,95,7
13,26,8,9,95,7
13,27,10,8,95,7
13,28,91,9,95,7
13,29,11,22,95,7
13,30,11,22,95,7
13,31,91,22,95,7
13,32,10,9,95,7
13,33,10,22,95,7
13,34,9,22,95,7
13,35,91,9,95,7
13,36,9,9,95,7
13,37,90,9,95,7
13,38,11,9,95,7
13,39,10,9,95,7
13,40,10,9,95,7
13,41,11,9,95,7
13,42,11,9,95,7
13,43,11,9,95,7
13,44,11,9,95,7
13,45,10,9,95,7
13,46,11,9,95,7
13,47,11,9,95,7
13,48,10,9,95,7
13,49,11,14,95,7
14,0,95,7,95,6
14,1,93,7,95,6
14,2,72,7,95,6
14,3,82,4,95,6
14,4,81,4,95,6
14,5,75,4,95,6
14,6,80,4,95,6
14,7,10,4,95,6
14,8,10,4,95,6
14,9,63,4,95,6
14,10,66,4,95,6
14,11,9,4,95,6
14,12,25,4,95,6
14,13,11,4,95,6
14,14,81,4,95,6
14,15,29,4,95,6
14,16,14,7,95,6
14,17,11,7,95,6
14,18,18,7,95,6
14,19,10,7,95,6
14,20,10,10,95,6
14,21,24,7,95,6
14,22,11,10,95,6
14,23,30,14,95,6
14,24,11,14,95,6
14,25,18,11,95,6
14,26,10,14,95,6
14,27,80,11,95,6
14,28,10,14,95,6
14,29,10,11,95,6
14,30,23,11,95,6
14,31,95,11,95,6
14,32,82,11,95,6
14,33,80,16,95,6
14,34,76,16,95,6
14,35,81,7,95,6
14,36,74,16,95,6
14,37,10,11,95,6
14,38,11,11,95,6
14,39,19,16,95,6
14,40,65,16,95,6
14,41,66,11,95,6
14,42,9,11,95,6
14,43,10,11,95,6
14,44,23,7,95,6
14,45,70,11,95,6
14,46,31,11,95,6
14,47,82,16,95,6
14,48,64,11,95,6
14,49,11,11,95,6
15,0,94,6,95,6
15,1,95,7,95,6
15,2,9,7,95,6
15,3,94,11,95,6
15,4,91,11,95,6
15,5,92,7,95,6
15,6,93,11,95,6
15,7,92,11,95,6
15,8,89,11,95,6
15,9,93,11,95,6
15,10,93,11,95,6
15,11,92,11,95,6
15,12,93,11,95,6
15,13,91,11,95,6
15,14,93,11,95,6
15,15,91,11,95,6
15,16,94,11,95,6
15,17,35,11,95,6
15,18,11,11,95,6
15,19,9,11,95,6
15,20,40,11,95,6
15,21,10,11,95,6
15,22,9,11,95,6
15,23,11,11,95,6
15,24,11,11,95,6
15,25,11,11,95,6
15,26,93,11,95,6
15,27,11,11,95,6
15,28,32,11,95,6
15,29,92,11,95,6
15,30,37,11,95,6
15,31,92,11,95,6
15,32,95,11,95,6
15,33,94,11,95,6
15,34,93,12,95,6
15,35,94,12,95,6
15,36,93,12,95,6
15,37,92,12,95,6
15,38,94,7,95,6
15,39,91,10,95,6
15,40,93,10,95,6
15,41,93,10,95,6
15,42,92,10,95,6
15,43,92,10,95,6
15,44,88,11,95,6
15,45,94,7,95,6
15,46,92,7,95,6
15,47,8,7,95,6
15,48,10,7,95,6
15,49,11,7,95,6
16,0,95,6,96,7
16,1,94,12,96,7
16,2,11,12,96,7
16,3,94,11,96,7
16,4,10,11,96,7
16,5,9,11,96,7
16,6,46,11,96,7
16,7,10,9,96,7
16,8,11,9,96,7
16,9,11,12,96,7
16,10,11,9,96,7
16,11,10,37,96,7
16,12,10,37,96,7
16,13,10,18,96,7
16,14,10,18,96,7
16,15,9,8,96,7
16,16,92,37,96,7
16,17,8,18,96,7
16,18,9,37,96,7
16,19,11,37,96,7
16,20,9,37,96,7
16,21,34,37,96,7
16,22,8,37,96,7
16,23,8,37,96,7
16,24,9,37,96,7
16,25,11,37,96,7
16,26,9,37,96,7
16,27,9,37,96,7
16,28,10,18,96,7
16,29,93,37,96,7
16,30,10,37,96,7
16,31,95,37,96,7
16,32,33,37,96,7
16,33,92,37,96,7
16,34,10,37,96,7
16,35,10,37,96,7
16,36,39,37,96,7
16,37,9,37,96,7
16,38,9,37,96,7
16,39,10,37,96,7
16,40,9,37,96,7
16,41,10,37,96,7
16,42,9,18,96,7
16,43,9,37,96,7
16,44,9,37,96,7
16,45,11,37,96,7
16,46,8,37,96,7
16,47,9,37,96,7
16,48,10,37,96,7
16,49,11,37,96,7
17,0,94,7,96,7
17,1,96,7,96,7
17,2,9,7,96,7
17,3,9,7,96,7
17,4,46,7,96,7
17,5,35,7,96,7
17,6,44,7,96,7
17,7,37,7,96,7
17,8,94,7,96,7
17,9,95,6,96,7
17,10,9,15,96,7
17,11,94,15,96,7
17,12,10,15,96,7
17,13,11,15,96,7
17,14,11,15,96,7
17,15,10,15,96,7
17,16,10,15,96,7
17,17,11,15,96,7
17,18,11,19,96,7
17,19,9,19,96,7
17,20,44,42,96,7
17,21,11,19,96,7
17,22,10,19,96,7
17,23,11,19,96,7
17,24,10,19,96,7
17,25,11,19,96,7
17,26,42,19,96,7
17,27,11,42,96,7
17,28,9,19,96,7
17,29,11,42,96,7
17,30,11,19,96,7
17,31,96,42,96,7
17,32,9,19,96,7
17,33,9,42,96,7
17,34,11,14,96,7
17,35,54,14,96,7
17,36,38,19,96,7
17,37,95,19,96,7
17,38,95,42,96,7
17,39,95,19,96,7
17,40,9,19,96,7
17,41,95,19,96,7
17,42,10,36,96,7
17,43,9,14,96,7
17,44,10,14,96,7
17,45,11,19,96,7
17,46,9,19,96,7
17,47,11,14,96,7
17,48,11,14,96,7
17,49,10,14,96,7
18,0,94,7,95,7
18,1,96,7,95,7
18,2,96,9,95,7
18,3,68,9,95,7
18,4,59,9,95,7
18,5,69,9,95,7
18,6,75,9,95,7
18,7,66,9,95,7
18,8,66,9,95,7
18,9,71,9,95,7
18,10,91,7,95,7
18,11,95,9,95,7
18,12,10,7,95,7
18,13,10,7,95,7
18,14,11,9,95,7
18,15,10,7,95,7
18,16,61,7,95,7
18,17,10,7,95,7
18,18,59,13,95,7
18,19,96,11,95,7
18,20,10,11,95,7
18,21,10,11,95,7
18,22,93,11,95,7
18,23,95,11,95,7
18,24,91,11,95,7
18,25,94,11,95,7
18,26,96,11,95,7
18,27,95,11,95,7
18,28,9,11,95,7
18,29,96,11,95,7
18,30,9,11,95,7
18,31,93,11,95,7
18,32,94,11,95,7
18,33,66,11,95,7
18,34,63,11,95,7
18,35,69,10,95,7
18,36,72,29,95,7
18,37,70,10,95,7
18,38,10,29,95,7
18,39,96,29,95,7
18,40,91,29,95,7
18,41,11,29,95,7
18,42,73,29,95,7
18,43,11,29,95,7
18,44,66,29,95,7
18,45,83,29,95,7
18,46,11,10,95,7
18,47,11,29,95,7
18,48,11,33,95,7
18,49,95,33,95,7
19,0,95,7,97,10
19,1,91,10,97,10
19,2,88,15,97,10
19,3,90,15,97,10
19,4,58,15,97,10
19,5,9,15,97,10
19,6,9,15,97,10
19,7,8,15,97,10
19,8,10,15,97,10
19,9,17,15,97,10
19,10,9,15,97,10
19,11,88,8,97,10
19,12,10,8,97,10
19,13,10,8,97,10
19,14,87,8,97,10
19,15,90,8,97,10
19,16,10,8,97,10
19,17,10,8,97,10
19,18,9,8,97,10
19,19,10,8,97,10
19,20,10,8,97,10
19,21,55,8,97,10
19,22,51,8,97,10
19,23,64,22,97,10
19,24,59,12,97,10
19,25,59,12,97,10
19,26,10,8,97,10
19,27,51,12,97,10
19,28,54,22,97,10
19,29,9,8,97,10
19,30,58,22,97,10
19,31,9,22,97,10
19,32,89,8,97,10
19,33,9,12,97,10
19,34,9,22,97,10
19,35,10,22,97,10
19,36,8,22,97,10
19,37,9,22,97,10
19,38,9,22,97,10
19,39,92,22,97,10
19,40,51,22,97,10
19,41,69,22,97,10
19,42,53,12,97,10
19,43,10,12,97,10
19,44,92,12,97,10
19,45,10,12,97,10
19,46,9,22,97,10
19,47,8,22,97,10
19,48,9,22,97,10
19,49,93,12,97,10
20,0,96,10,96,10
20,1,86,7,96,10
20,2,10,10,96,10
20,3,9,10,96,10
20,4,9,16,96,10
20,5,10,16,96,10
20,6,9,14,96,10
20,7,9,16,96,10
20,8,91,16,96,10
20,9,10,16,96,10
20,10,11,16,96,10
20,11,9,11,96,10
20,12,10,13,96,10
20,13,10,30,96,10
20,14,11,13,96,10
20,15,11,12,96,10
20,16,10,12,96,10
20,17,8,12,96,10
20,18,9,13,96,10
20,19,10,12,96,10
20,20,10,13,96,10
20,21,9,12,96,10
20,22,9,12,96,10
20,23,91,13,96,10
20,24,9,13,96,10
20,25,91,13,96,10
20,26,90,12,96,10
20,27,96,13,96,10
20,28,89,12,96,10
20,29,11,12,96,10
20,30,96,12,96,10
20,31,9,12,96,10
20,32,91,12,96,10
20,33,10,12,96,10
20,34,10,12,96,10
20,35,8,13,96,10
20,36,97,13,96,10
20,37,9,12,96,10
20,38,10,13,96,10
20,39,89,13,96,10
20,40,11,12,96,10
20,41,10,12,96,10
20,42,9,13,96,10
20,43,9,13,96,10
20,44,9,13,96,10
20,45,11,13,96,10
20,46,8,30,96,10
20,47,9,13,96,10
20,48,11,12,96,10
20,49,9,12,96,10
21,0,96,10,95,10
21,1,9,9,95,10
21,2,92,11,95,10
21,3,10,11,95,10
21,4,8,11,95,10
21,5,9,9,95,10
21,6,11,9,95,10
21,7,9,15,95,10
21,8,11,16,95,10
21,9,11,16,95,10
21,10,11,15,95,10
21,11,9,15,95,10
21,12,89,15,95,10
21,13,89,15,95,10
21,14,11,15,95,10
21,15,10,21,95,10
21,16,9,15,95,10
21,17,9,15,95,10
21,18,10,15,95,10
21,19,9,15,95,10
21,20,9,15,95,10
21,21,10,21,95,10
21,22,9,15,95,10
21,23,10,15,95,10
21,24,9,15,95,10
21,25,9,21,95,10
21,26,11,16,95,10
21,27,10,21,95,10
21,28,9,21,95,10
21,29,11,21,95,10
21,30,8,21,95,10
21,31,11,21,95,10
21,32,82,16,95,10
21,33,9,21,95,10
21,34,9,15,95,10
21,35,10,21,95,10
21,36,11,21,95,10
21,37,89,21,95,10
21,38,11,21,95,10
21,39,11,21,95,10
21,40,9,21,95,10
21,41,10,21,95,10
21,42,90,15,95,10
21,43,11,16,95,10
21,44,9,21,95,10
21,45,11,15,95,10
21,46,11,18,95,10
21,47,10,15,95,10
21,48,9,21,95,10
21,49,9,16,95,10
22,0,95,10,97,10
22,1,10,6,97,10
22,2,81,6,97,10
22,3,78,6,97,10
22,4,10,6,97,10
22,5,11,6,97,10
22,6,81,6,97,10
22,7,84,6,97,10
22,8,10,6,97,10
22,9,11,6,97,10
22,10,11,6,97,10
22,11,87,6,97,10
22,12,8,6,97,10
22,13,10,6,97,10
22,14,9,6,97,10
22,15,81,17,97,10
22,16,10,17,97,10
22,17,10,17,97,10
22,18,10,17,97,10
22,19,9,17,97,10
22,20,10,17,97,10
22,21,10,23,97,10
22,22,10,17,97,10
22,23,9,23,97,10
22,24,10,17,97,10
22,25,11,17,97,10
22,26,11,14,97,10
22,27,11,17,97,10
22,28,22,11,97,10
22,29,68,17,97,10
22,30,10,17,97,10
22,31,9,17,97,10
22,32,83,17,97,10
22,33,10,17,97,10
22,34,10,23,97,10
22,35,86,14,97,10
22,36,83,14,97,10
22,37,77,11,97,10
22,38,75,14,97,10
22,39,19,23,97,10
22,40,78,23,97,10
22,41,9,17,97,10
22,42,86,17,97,10
22,43,9,17,97,10
22,44,10,11,97,10
22,45,10,17,97,10
22,46,11,17,97,10
22,47,10,14,97,10
22,48,9,17,97,10
22,49,9,17,97,10
23,0,96,10,96,10
23,1,97,10,96,10
23,2,11,10,96,10
23,3,11,5,96,10
23,4,10,5,96,10
23,5,10,5,96,10
23,6,11,5,96,10
23,7,9,5,96,10
23,8,11,5,96,10
23,9,11,5,96,10
23,10,11,5,96,10
