generation,individual,accuracy,num_layers,best_accuracy,best_num_layers
2,4,15,3,38,6
2,5,15,7,38,6
2,6,16,12,38,6
2,7,12,12,38,6
2,8,10,10,38,6
2,9,9,10,38,6
2,10,10,6,38,6
2,11,9,10,38,6
2,12,9,10,38,6
2,13,10,10,38,6
2,14,20,6,38,6
2,15,9,10,38,6
2,16,9,12,38,6
2,17,9,13,38,6
2,18,27,22,38,6
2,19,9,13,38,6
2,20,10,9,38,6
2,21,9,10,38,6
2,22,10,21,38,6
2,23,9,16,38,6
2,24,9,13,38,6
2,25,9,9,38,6
2,26,10,15,38,6
2,27,9,13,38,6
2,28,25,20,38,6
2,29,9,9,38,6
2,30,10,10,38,6
2,31,9,13,38,6
2,32,9,14,38,6
2,33,30,21,38,6
2,34,12,16,38,6
2,35,15,10,38,6
2,36,17,25,38,6
2,37,16,9,38,6
2,38,9,14,38,6
2,39,9,16,38,6
2,40,9,9,38,6
2,41,10,10,38,6
2,42,9,12,38,6
2,43,9,9,38,6
2,44,23,20,38,6
2,45,9,11,38,6
2,46,9,13,38,6
2,47,28,15,38,6
2,48,9,20,38,6
2,49,10,11,38,6
3,0,38,6,38,5
3,1,31,3,38,5
3,2,29,5,38,5
3,3,9,10,38,5
3,4,29,3,38,5
3,5,34,6,38,5
3,6,26,4,38,5
3,7,10,3,38,5
3,8,29,5,38,5
3,9,26,7,38,5
3,10,10,6,38,5
3,11,9,7,38,5
3,12,21,10,38,5
3,13,9,9,38,5
3,14,28,5,38,5
3,15,13,8,38,5
3,16,9,9,38,5
3,17,9,5,38,5
3,18,9,5,38,5
3,19,9,11,38,5
3,20,9,12,38,5
3,21,10,15,38,5
3,22,9,9,38,5
3,23,9,7,38,5
3,24,10,17,38,5
3,25,10,15,38,5
3,26,9,9,38,5
3,27,9,11,38,5
3,28,9,9,38,5
3,29,9,7,38,5
3,30,15,15,38,5
3,31,28,14,38,5
3,32,9,15,38,5
3,33,14,10,38,5
3,34,9,7,38,5
3,35,9,7,38,5
3,36,24,7,38,5
3,37,29,7,38,5
3,38,23,15,38,5
3,39,9,16,38,5
3,40,10,12,38,5
3,41,15,11,38,5
3,42,9,17,38,5
3,43,9,13,38,5
3,44,9,17,38,5
3,45,12,13,38,5
3,46,9,15,38,5
3,47,10,10,38,5
3,48,9,11,38,5
3,49,9,18,38,5
4,0,37,5,37,5
4,1,36,6,37,5
4,2,12,6,37,5
4,3,15,7,37,5
4,4,23,10,37,5
4,5,30,3,37,5
4,6,27,3,37,5
4,7,25,3,37,5
4,8,21,3,37,5
4,9,10,4,37,5
4,10,25,5,37,5
4,11,29,5,37,5
4,12,13,5,37,5
4,13,10,7,37,5
4,14,17,4,37,5
4,15,10,10,37,5
4,16,36,3,37,5
4,17,15,3,37,5
4,18,9,5,37,5
4,19,35,9,37,5
4,20,10,3,37,5
4,21,9,9,37,5
4,22,16,7,37,5
4,23,9,9,37,5
4,24,10,9,37,5
4,25,30,3,37,5
4,26,15,9,37,5
4,27,9,7,37,5
4,28,10,3,37,5
4,29,9,9,37,5
4,30,9,8,37,5
4,31,38,3,37,5
4,32,15,7,37,5
4,33,16,14,37,5
4,34,10,6,37,5
4,35,29,5,37,5
4,36,26,10,37,5
4,37,27,13,37,5
4,38,15,11,37,5
4,39,9,12,37,5
4,40,15,13,37,5
4,41,26,13,37,5
4,42,16,9,37,5
4,43,9,8,37,5
4,44,18,9,37,5
4,45,9,6,37,5
4,46,15,7,37,5
4,47,13,12,37,5
4,48,10,13,37,5
4,49,9,13,37,5
5,0,37,5,43,6
5,1,10,6,43,6
5,2,37,6,43,6
5,3,29,6,43,6
5,4,24,3,43,6
5,5,28,7,43,6
5,6,27,7,43,6
5,7,12,5,43,6
5,8,27,5,43,6
5,9,15,7,43,6
5,10,9,10,43,6
5,11,15,7,43,6
5,12,21,3,43,6
5,13,27,4,43,6
5,14,28,3,43,6
5,15,14,5,43,6
5,16,30,5,43,6
5,17,19,4,43,6
5,18,16,7,43,6
5,19,17,11,43,6
5,20,16,7,43,6
5,21,9,5,43,6
5,22,30,5,43,6
5,23,18,4,43,6
5,24,9,3,43,6
5,25,9,3,43,6
5,26,10,4,43,6
5,27,14,3,43,6
5,28,12,6,43,6
5,29,18,3,43,6
5,30,10,9,43,6
5,31,13,4,43,6
5,32,34,4,43,6
5,33,37,4,43,6
5,34,29,5,43,6
5,35,9,4,43,6
5,36,25,6,43,6
5,37,15,4,43,6
5,38,32,4,43,6
5,39,9,3,43,6
5,40,9,10,43,6
5,41,27,4,43,6
5,42,24,4,43,6
5,43,17,10,43,6
5,44,26,3,43,6
5,45,26,8,43,6
5,46,30,5,43,6
5,47,10,3,43,6
5,48,21,3,43,6
5,49,28,7,43,6
6,0,34,6,40,6
6,1,38,6,40,6
6,2,37,4,40,6
6,3,38,6,40,6
6,4,14,6,40,6
6,5,14,5,40,6
6,6,28,5,40,6
6,7,15,3,40,6
6,8,36,5,40,6
6,9,26,9,40,6
6,10,10,9,40,6
6,11,41,4,40,6
6,12,9,6,40,6
6,13,18,9,40,6
6,14,31,7,40,6
6,15,17,3,40,6
6,16,26,4,40,6
6,17,29,4,40,6
6,18,9,5,40,6
6,19,22,4,40,6
6,20,18,7,40,6
6,21,32,5,40,6
6,22,27,4,40,6
6,23,33,4,40,6
6,24,23,6,40,6
6,25,9,4,40,6
6,26,9,5,40,6
6,27,35,4,40,6
6,28,15,4,40,6
6,29,9,4,40,6
6,30,22,4,40,6
6,31,31,3,40,6
6,32,33,5,40,6
6,33,43,4,40,6
6,34,33,5,40,6
6,35,15,4,40,6
6,36,32,4,40,6
6,37,31,3,40,6
6,38,9,4,40,6
6,39,30,8,40,6
6,40,29,4,40,6
6,41,37,4,40,6
6,42,26,4,40,6
6,43,14,4,40,6
6,44,19,4,40,6
6,45,9,7,40,6
6,46,25,4,40,6
6,47,24,3,40,6
6,48,26,5,40,6
6,49,24,4,40,6
7,0,40,6,41,4
7,1,20,3,41,4
7,2,16,4,41,4
7,3,9,6,41,4
7,4,36,4,41,4
7,5,30,3,41,4
7,6,38,5,41,4
7,7,31,4,41,4
7,8,14,3,41,4
7,9,31,7,41,4
7,10,30,4,41,4
7,11,33,4,41,4
7,12,29,4,41,4
7,13,29,4,41,4
7,14,31,4,41,4
7,15,36,6,41,4
7,16,37,3,41,4
7,17,35,4,41,4
7,18,39,4,41,4
7,19,9,4,41,4
7,20,17,4,41,4
7,21,31,5,41,4
7,22,31,4,41,4
7,23,10,4,41,4
7,24,32,4,41,4
7,25,38,7,41,4
7,26,23,3,41,4
7,27,28,7,41,4
7,28,33,4,41,4
7,29,34,4,41,4
7,30,18,4,41,4
7,31,25,5,41,4
7,32,18,4,41,4
7,33,16,4,41,4
7,34,18,4,41,4
7,35,13,4,41,4
7,36,26,4,41,4
7,37,26,4,41,4
7,38,37,4,41,4
7,39,38,5,41,4
7,40,35,4,41,4
7,41,34,5,41,4
7,42,37,4,41,4
7,43,27,5,41,4
7,44,29,4,41,4
7,45,31,3,41,4
7,46,34,4,41,4
7,47,33,5,41,4
7,48,26,4,41,4
7,49,32,3,41,4
8,0,37,4,42,5
8,1,10,3,42,5
8,2,25,6,42,5
8,3,18,6,42,5
8,4,32,3,42,5
8,5,37,6,42,5
8,6,41,5,42,5
8,7,38,3,42,5
8,8,32,7,42,5
8,9,37,4,42,5
8,10,37,3,42,5
8,11,34,4,42,5
8,12,28,4,42,5
8,13,32,4,42,5
8,14,28,3,42,5
8,15,29,3,42,5
8,16,34,5,42,5
8,17,29,4,42,5
8,18,40,3,42,5
8,19,15,5,42,5
8,20,32,3,42,5
8,21,24,3,42,5
8,22,26,4,42,5
8,23,31,5,42,5
8,24,29,3,42,5
8,25,37,3,42,5
8,26,27,4,42,5
8,27,31,10,42,5
8,28,28,4,42,5
8,29,23,10,42,5
8,30,33,3,42,5
8,31,13,3,42,5
8,32,20,3,42,5
8,33,32,3,42,5
8,34,30,4,42,5
8,35,35,3,42,5
8,36,31,10,42,5
8,37,38,3,42,5
8,38,35,4,42,5
8,39,38,7,42,5
8,40,33,4,42,5
8,41,32,5,42,5
8,42,31,4,42,5
8,43,31,4,42,5
8,44,31,5,42,5
8,45,31,4,42,5
8,46,33,5,42,5
8,47,27,3,42,5
8,48,36,4,42,5
8,49,35,4,42,5
9,0,38,5,43,5
9,1,18,5,43,5
9,2,24,6,43,5
9,3,33,4,43,5
9,4,9,5,43,5
9,5,23,4,43,5
9,6,9,3,43,5
9,7,35,4,43,5
9,8,27,4,43,5
9,9,31,4,43,5
9,10,41,4,43,5
9,11,35,3,43,5
9,12,33,4,43,5
9,13,26,3,43,5
9,14,35,8,43,5
9,15,30,3,43,5
9,16,36,4,43,5
9,17,33,4,43,5
9,18,29,3,43,5
9,19,33,3,43,5
9,20,26,5,43,5
9,21,30,3,43,5
9,22,30,3,43,5
9,23,35,4,43,5
9,24,29,4,43,5
9,25,20,3,43,5
9,26,34,4,43,5
9,27,25,3,43,5
9,28,41,4,43,5
9,29,30,4,43,5
9,30,24,6,43,5
9,31,19,4,43,5
9,32,22,4,43,5
9,33,10,3,43,5
9,34,10,3,43,5
9,35,42,3,43,5
9,36,31,10,43,5
9,37,35,4,43,5
9,38,26,4,43,5
9,39,34,4,43,5
9,40,40,4,43,5
9,41,38,4,43,5
9,42,36,3,43,5
9,43,32,5,43,5
9,44,40,3,43,5
9,45,34,3,43,5
9,46,11,5,43,5
9,47,18,5,43,5
9,48,20,5,43,5
9,49,33,5,43,5
10,0,41,5,43,5
10,1,40,5,43,5
10,2,39,5,43,5
10,3,42,4,43,5
10,4,38,3,43,5
10,5,37,4,43,5
10,6,31,5,43,5
10,7,14,4,43,5
10,8,10,3,43,5
10,9,38,3,43,5
10,10,30,4,43,5
10,11,33,5,43,5
10,12,43,8,43,5
10,13,30,3,43,5
10,14,35,3,43,5
10,15,21,4,43,5
10,16,23,3,43,5
10,17,33,3,43,5
10,18,35,3,43,5
10,19,33,4,43,5
10,20,39,4,43,5
10,21,31,5,43,5
10,22,31,4,43,5
10,23,36,4,43,5
10,24,35,5,43,5
10,25,27,4,43,5
10,26,24,4,43,5
10,27,33,5,43,5
10,28,34,4,43,5
10,29,16,3,43,5
10,30,31,4,43,5
10,31,27,4,43,5
10,32,38,3,43,5
10,33,12,4,43,5
10,34,29,4,43,5
10,35,38,5,43,5
10,36,38,4,43,5
10,37,35,4,43,5
10,38,9,4,43,5
10,39,32,4,43,5
10,40,30,5,43,5
10,41,34,4,43,5
10,42,31,4,43,5
10,43,32,4,43,5
10,44,35,4,43,5
10,45,36,4,43,5
10,46,29,4,43,5
10,47,34,3,43,5
10,48,33,6,43,5
10,49,31,6,43,5
11,0,43,5,42,5
11,1,19,4,42,5
11,2,38,4,42,5
11,3,40,5,42,5
11,4,34,5,42,5
11,5,37,5,42,5
11,6,37,4,42,5
11,7,39,3,42,5
11,8,33,6,42,5
11,9,35,4,42,5
11,10,34,4,42,5
11,11,33,3,42,5
11,12,28,4,42,5
11,13,35,6,42,5
11,14,35,4,42,5
11,15,16,4,42,5
11,16,21,3,42,5
11,17,28,4,42,5
11,18,30,3,42,5
11,19,37,3,42,5
11,20,24,4,42,5
11,21,36,4,42,5
11,22,17,4,42,5
11,23,27,3,42,5
11,24,16,4,42,5
11,25,28,4,42,5
11,26,39,3,42,5
11,27,31,3,42,5
11,28,30,4,42,5
11,29,32,4,42,5
11,30,32,3,42,5
11,31,40,4,42,5
11,32,32,3,42,5
11,33,32,3,42,5
11,34,34,3,42,5
11,35,37,6,42,5
11,36,41,4,42,5
11,37,37,6,42,5
11,38,30,3,42,5
11,39,37,5,42,5
11,40,34,4,42,5
11,41,40,6,42,5
11,42,37,6,42,5
11,43,20,5,42,5
11,44,31,4,42,5
11,45,22,6,42,5
11,46,27,4,42,5
11,47,31,4,42,5
11,48,31,5,42,5
11,49,39,3,42,5
12,0,42,5,45,6
12,1,38,5,45,6
12,2,37,4,45,6
12,3,36,4,45,6
12,4,34,4,45,6
12,5,37,6,45,6
12,6,32,5,45,6
12,7,26,3,45,6
12,8,37,5,45,6
12,9,28,6,45,6
12,10,16,3,45,6
12,11,40,3,45,6
12,12,40,7,45,6
12,13,35,3,45,6
12,14,17,3,45,6
12,15,27,3,45,6
12,16,9,4,45,6
12,17,35,6,45,6
12,18,37,3,45,6
12,19,36,6,45,6
12,20,31,4,45,6
12,21,37,3,45,6
12,22,36,6,45,6
12,23,18,5,45,6
12,24,30,6,45,6
12,25,35,4,45,6
12,26,32,5,45,6
12,27,16,5,45,6
12,28,32,5,45,6
12,29,27,3,45,6
12,30,28,5,45,6
12,31,42,4,45,6
12,32,9,3,45,6
12,33,9,4,45,6
12,34,16,5,45,6
12,35,40,3,45,6
12,36,39,3,45,6
12,37,32,4,45,6
12,38,38,3,45,6
12,39,37,3,45,6
12,40,23,3,45,6
12,41,19,5,45,6
12,42,40,4,45,6
12,43,36,5,45,6
12,44,32,3,45,6
12,45,21,4,45,6
12,46,29,3,45,6
12,47,28,5,45,6
12,48,36,5,45,6
12,49,31,5,45,6
13,0,43,6,43,6
13,1,40,5,43,6
13,2,38,6,43,6
13,3,39,4,43,6
13,4,37,6,43,6
13,5,40,4,43,6
13,6,43,4,43,6
13,7,19,4,43,6
13,8,38,3,43,6
13,9,34,6,43,6
13,10,9,6,43,6
13,11,37,3,43,6
13,12,32,3,43,6
13,13,29,3,43,6
13,14,37,3,43,6
13,15,19,4,43,6
13,16,36,3,43,6
13,17,32,6,43,6
13,18,10,3,43,6
13,19,34,4,43,6
13,20,36,3,43,6
13,21,23,4,43,6
13,22,39,6,43,6
13,23,14,8,43,6
13,24,34,3,43,6
13,25,33,3,43,6
13,26,38,3,43,6
13,27,29,5,43,6
13,28,29,3,43,6
13,29,31,4,43,6
13,30,34,3,43,6
13,31,42,3,43,6
13,32,39,4,43,6
13,33,39,3,43,6
13,34,41,6,43,6
13,35,37,5,43,6
13,36,45,3,43,6
13,37,27,4,43,6
13,38,10,8,43,6
13,39,36,4,43,6
13,40,33,5,43,6
13,41,34,4,43,6
13,42,22,3,43,6
13,43,36,5,43,6
13,44,35,5,43,6
13,45,37,3,43,6
13,46,34,5,43,6
13,47,33,7,43,6
13,48,37,3,43,6
13,49,38,7,43,6
14,0,43,6,44,5
14,1,42,6,44,5
14,2,37,5,44,5
14,3,33,4,44,5
14,4,30,4,44,5
14,5,25,3,44,5
14,6,26,4,44,5
14,7,40,5,44,5
14,8,39,3,44,5
14,9,36,3,44,5
14,10,32,7,44,5
14,11,35,3,44,5
14,12,38,4,44,5
14,13,36,4,44,5
14,14,37,3,44,5
14,15,38,4,44,5
14,16,35,4,44,5
14,17,40,6,44,5
14,18,24,3,44,5
14,19,41,3,44,5
14,20,36,4,44,5
14,21,34,4,44,5
14,22,35,3,44,5
14,23,41,3,44,5
14,24,9,3,44,5
14,25,30,3,44,5
14,26,30,4,44,5
14,27,35,4,44,5
14,28,37,3,44,5
14,29,39,4,44,5
14,30,33,3,44,5
14,31,38,4,44,5
14,32,37,4,44,5
14,33,30,4,44,5
14,34,27,3,44,5
14,35,38,4,44,5
14,36,24,4,44,5
14,37,15,4,44,5
14,38,37,5,44,5
14,39,34,3,44,5
14,40,24,4,44,5
14,41,9,3,44,5
14,42,38,3,44,5
14,43,37,4,44,5
14,44,38,8,44,5
14,45,35,8,44,5
14,46,32,3,44,5
14,47,36,3,44,5
14,48,31,7,44,5
14,49,39,9,44,5
15,0,42,5,43,5
15,1,36,4,43,5
15,2,40,4,43,5
15,3,42,6,43,5
15,4,43,5,43,5
15,5,39,6,43,5
15,6,10,5,43,5
15,7,39,6,43,5
15,8,37,5,43,5
15,9,38,4,43,5
15,10,36,5,43,5
15,11,42,3,43,5
15,12,10,6,43,5
15,13,39,5,43,5
15,14,15,6,43,5
15,15,38,5,43,5
15,16,26,4,43,5
15,17,38,4,43,5
15,18,23,4,43,5
15,19,38,3,43,5
15,20,9,3,43,5
15,21,27,4,43,5
15,22,9,5,43,5
15,23,9,3,43,5
15,24,26,4,43,5
15,25,15,6,43,5
15,26,17,4,43,5
15,27,37,6,43,5
15,28,37,3,43,5
15,29,34,3,43,5
15,30,38,4,43,5
15,31,44,4,43,5
15,32,41,6,43,5
15,33,39,4,43,5
15,34,27,4,43,5
15,35,41,7,43,5
15,36,9,4,43,5
15,37,37,6,43,5
15,38,40,5,43,5
15,39,40,5,43,5
15,40,10,3,43,5
15,41,36,5,43,5
15,42,10,5,43,5
15,43,41,5,43,5
15,44,15,5,43,5
15,45,41,5,43,5
15,46,11,5,43,5
15,47,43,5,43,5
15,48,10,5,43,5
15,49,29,5,43,5
16,0,41,5,44,5
16,1,41,5,44,5
16,2,27,5,44,5
16,3,11,5,44,5
16,4,22,5,44,5
16,5,43,5,44,5
16,6,10,5,44,5
16,7,42,5,44,5
16,8,38,5,44,5
16,9,36,5,44,5
16,10,11,5,44,5
16,11,40,5,44,5
16,12,31,5,44,5
16,13,39,5,44,5
16,14,42,6,44,5
16,15,39,4,44,5
16,16,30,6,44,5
16,17,16,6,44,5
16,18,22,3,44,5
16,19,14,4,44,5
16,20,32,3,44,5
16,21,37,4,44,5
16,22,37,4,44,5
16,23,33,3,44,5
16,24,34,4,44,5
16,25,37,4,44,5
16,26,19,4,44,5
16,27,36,5,44,5
16,28,39,4,44,5
16,29,37,3,44,5
16,30,38,5,44,5
16,31,42,3,44,5
16,32,10,4,44,5
16,33,11,3,44,5
16,34,35,4,44,5
16,35,42,5,44,5
16,36,42,6,44,5
16,37,40,4,44,5
16,38,9,4,44,5
16,39,43,6,44,5
16,40,38,6,44,5
16,41,41,3,44,5
16,42,32,5,44,5
16,43,10,3,44,5
16,44,41,4,44,5
16,45,17,3,44,5
16,46,43,3,44,5
16,47,39,5,44,5
16,48,19,4,44,5
16,49,34,5,44,5
17,0,39,5,43,5
17,1,36,5,43,5
17,2,33,7,43,5
17,3,34,7,43,5
17,4,39,6,43,5
17,5,34,5,43,5
17,6,9,4,43,5
17,7,43,5,43,5
17,8,34,9,43,5
17,9,9,5,43,5
17,10,31,5,43,5
17,11,43,3,43,5
17,12,26,3,43,5
17,13,36,4,43,5
17,14,41,3,43,5
17,15,20,4,43,5
17,16,31,4,43,5
17,17,37,3,43,5
17,18,10,3,43,5
17,19,37,3,43,5
17,20,36,3,43,5
17,21,38,3,43,5
17,22,32,3,43,5
17,23,37,4,43,5
17,24,36,3,43,5
17,25,40,3,43,5
17,26,40,3,43,5
17,27,31,3,43,5
17,28,35,3,43,5
17,29,31,3,43,5
17,30,38,3,43,5
17,31,21,3,43,5
17,32,36,3,43,5
17,33,40,4,43,5
17,34,42,4,43,5
17,35,30,4,43,5
17,36,37,5,43,5
17,37,9,4,43,5
17,38,36,4,43,5
17,39,44,3,43,5
17,40,37,4,43,5
17,41,40,6,43,5
17,42,28,6,43,5
17,43,16,4,43,5
17,44,29,3,43,5
17,45,35,3,43,5
17,46,29,5,43,5
17,47,38,5,43,5
17,48,35,5,43,5
17,49,37,5,43,5
18,0,40,5,43,5
18,1,9,7,43,5
18,2,27,5,43,5
18,3,40,4,43,5
18,4,31,4,43,5
18,5,37,5,43,5
18,6,37,9,43,5
18,7,9,4,43,5
18,8,42,5,43,5
18,9,43,7,43,5
18,10,10,4,43,5
18,11,38,4,43,5
18,12,12,4,43,5
18,13,28,3,43,5
18,14,16,4,43,5
18,15,37,3,43,5
18,16,38,3,43,5
18,17,15,3,43,5
18,18,38,3,43,5
18,19,26,3,43,5
18,20,40,3,43,5
18,21,38,3,43,5
18,22,37,5,43,5
18,23,30,3,43,5
18,24,30,3,43,5
18,25,37,3,43,5
18,26,38,3,43,5
18,27,38,3,43,5
18,28,36,5,43,5
18,29,37,3,43,5
18,30,14,3,43,5
18,31,42,4,43,5
18,32,41,4,43,5
18,33,39,4,43,5
18,34,42,4,43,5
18,35,37,4,43,5
18,36,36,3,43,5
18,37,34,4,43,5
18,38,15,4,43,5
18,39,23,3,43,5
18,40,41,3,43,5
18,41,40,3,43,5
18,42,20,3,43,5
18,43,13,3,43,5
18,44,29,3,43,5
18,45,38,4,43,5
18,46,34,3,43,5
18,47,17,6,43,5
18,48,37,3,43,5
18,49,27,6,43,5
19,0,43,5,44,5
19,1,39,4,44,5
19,2,15,5,44,5
19,3,29,6,44,5
19,4,43,3,44,5
19,5,36,3,44,5
19,6,39,7,44,5
19,7,42,4,44,5
19,8,35,5,44,5
19,9,26,3,44,5
19,10,27,4,44,5
19,11,32,3,44,5
19,12,40,3,44,5
19,13,37,5,44,5
19,14,13,3,44,5
19,15,39,3,44,5
19,16,39,3,44,5
19,17,39,3,44,5
19,18,39,3,44,5
19,19,36,3,44,5
19,20,40,3,44,5
19,21,36,3,44,5
19,22,39,3,44,5
19,23,28,3,44,5
19,24,38,3,44,5
19,25,36,3,44,5
19,26,37,4,44,5
19,27,39,3,44,5
19,28,36,3,44,5
19,29,39,4,44,5
19,30,9,4,44,5
19,31,16,4,44,5
19,32,10,3,44,5
19,33,10,3,44,5
19,34,27,5,44,5
19,35,38,3,44,5
19,36,35,7,44,5
19,37,11,7,44,5
19,38,36,5,44,5
19,39,43,3,44,5
19,40,27,4,44,5
19,41,34,4,44,5
19,42,20,3,44,5
19,43,36,4,44,5
19,44,22,4,44,5
19,45,15,3,44,5
19,46,38,5,44,5
19,47,38,5,44,5
19,48,36,6,44,5
19,49,38,4,44,5
20,0,44,5,43,6
20,1,37,4,43,6
20,2,40,5,43,6
20,3,43,5,43,6
20,4,25,5,43,6
20,5,14,4,43,6
20,6,36,4,43,6
20,7,9,3,43,6
20,8,44,4,43,6
20,9,39,4,43,6
20,10,38,3,43,6
20,11,36,5,43,6
20,12,35,3,43,6
20,13,31,3,43,6
20,14,30,6,43,6
20,15,30,3,43,6
20,16,34,5,43,6
20,17,44,4,43,6
20,18,29,3,43,6
20,19,39,8,43,6
20,20,38,3,43,6
20,21,34,4,43,6
20,22,36,3,43,6
20,23,36,3,43,6
20,24,37,3,43,6
20,25,10,3,43,6
20,26,25,3,43,6
20,27,33,3,43,6
20,28,39,3,43,6
20,29,42,3,43,6
20,30,9,5,43,6
20,31,34,6,43,6
20,32,10,3,43,6
20,33,32,3,43,6
20,34,38,6,43,6
20,35,15,4,43,6
20,36,39,3,43,6
20,37,37,3,43,6
20,38,44,3,43,6
20,39,15,4,43,6
20,40,39,3,43,6
20,41,27,4,43,6
20,42,18,3,43,6
20,43,29,4,43,6
20,44,31,4,43,6
20,45,28,4,43,6
20,46,38,4,43,6
20,47,36,5,43,6
20,48,25,4,43,6
20,49,37,4,43,6
21,0,42,6,45,5
21,1,39,5,45,5
21,2,10,7,45,5
21,3,17,6,45,5
21,4,34,5,45,5
21,5,37,3,45,5
21,6,27,3,45,5
21,7,39,8,45,5
21,8,37,4,45,5
21,9,38,3,45,5
21,10,29,4,45,5
21,11,36,5,45,5
21,12,9,3,45,5
21,13,38,3,45,5
21,14,29,3,45,5
21,15,39,4,45,5
21,16,37,8,45,5
21,17,29,4,45,5
21,18,34,3,45,5
21,19,28,3,45,5
21,20,38,3,45,5
21,21,38,3,45,5
21,22,10,3,45,5
21,23,38,3,45,5
21,24,35,4,45,5
21,25,37,3,45,5
21,26,35,4,45,5
21,27,16,4,45,5
21,28,36,3,45,5
21,29,34,4,45,5
21,30,16,4,45,5
21,31,43,3,45,5
21,32,37,3,45,5
21,33,34,3,45,5
21,34,27,3,45,5
21,35,34,4,45,5
21,36,38,3,45,5
21,37,35,3,45,5
21,38,33,4,45,5
21,39,32,3,45,5
21,40,29,5,45,5
21,41,31,4,45,5
21,42,38,4,45,5
21,43,37,5,45,5
21,44,33,7,45,5
21,45,37,3,45,5
21,46,35,3,45,5
21,47,22,3,45,5
21,48,24,4,45,5
21,49,24,4,45,5
22,0,41,5,42,5
22,1,36,6,42,5
22,2,45,5,42,5
22,3,41,7,42,5
22,4,35,9,42,5
22,5,41,3,42,5
22,6,37,3,42,5
22,7,36,3,42,5
22,8,37,3,42,5
22,9,28,3,42,5
22,10,38,4,42,5
22,11,39,3,42,5
22,12,41,3,42,5
22,13,31,3,42,5
22,14,38,3,42,5
22,15,37,3,42,5
22,16,36,3,42,5
22,17,38,3,42,5
22,18,9,3,42,5
22,19,33,3,42,5
22,20,26,3,42,5
22,21,38,3,42,5
22,22,36,3,42,5
22,23,34,3,42,5
22,24,16,3,42,5
22,25,19,3,42,5
22,26,27,3,42,5
22,27,37,3,42,5
22,28,36,3,42,5
22,29,37,3,42,5
22,30,39,5,42,5
22,31,38,3,42,5
22,32,25,3,42,5
22,33,36,3,42,5
22,34,38,4,42,5
22,35,38,4,42,5
22,36,36,3,42,5
22,37,28,4,42,5
22,38,36,4,42,5
22,39,38,3,42,5
22,40,24,6,42,5
22,41,13,4,42,5
22,42,27,4,42,5
22,43,38,4,42,5
22,44,37,4,42,5
22,45,38,3,42,5
22,46,29,3,42,5
22,47,28,3,42,5
22,48,10,4,42,5
22,49,18,4,42,5
23,0,42,5,42,4
23,1,24,3,42,4
23,2,25,3,42,4
23,3,17,3,42,4
23,4,38,3,42,4
23,5,34,3,42,4
23,6,36,3,42,4
23,7,18,3,42,4
23,8,38,4,42,4
23,9,29,3,42,4
23,10,40,4,42,4
