generation,individual,accuracy,num_layers,best_accuracy,best_num_layers
0,0,90,3,89,3
0,1,9,9,89,3
0,2,9,7,89,3
1,0,88,3,89,3
1,1,88,3,89,3
1,2,89,3,89,3
